epoch,accuracy,loss,val_accuracy,val_loss
0,0.6425645351409912,4.171437740325928,0.37264537811279297,4.315991401672363
1,0.796190083026886,2.121299982070923,0.6904177069664001,1.979100227355957
2,0.8375665545463562,1.6711313724517822,0.8173628449440002,0.7335533499717712
3,0.8703400492668152,1.3341972827911377,0.8394758105278015,0.9198612570762634
4,0.8787382245063782,1.1977227926254272,0.8296478390693665,0.8177802562713623
5,0.8900040984153748,1.0780932903289795,0.8525798320770264,0.7015097737312317
6,0.8928717970848083,1.0488049983978271,0.8435708284378052,0.7727543115615845
7,0.9082343578338623,0.9304907321929932,0.8730548620223999,0.5940648913383484
8,0.9151986837387085,0.8545604944229126,0.85667484998703,0.6597884297370911
9,0.9145841598510742,0.8003914952278137,0.7755937576293945,1.069120168685913
10,0.9166325330734253,0.7849387526512146,0.8525798320770264,0.718352735042572
11,0.9451044797897339,0.5682445764541626,0.9279279112815857,0.3314031660556793
12,0.9551413059234619,0.4515427350997925,0.9303849339485168,0.31492507457733154
13,0.9596477150917053,0.39802446961402893,0.9230139255523682,0.2982921302318573
14,0.9602621793746948,0.388459712266922,0.9230139255523682,0.29363223910331726
15,0.9623105525970459,0.3648555278778076,0.917280912399292,0.32666629552841187
16,0.9598525166511536,0.3585943281650543,0.936117947101593,0.2875928282737732
17,0.9659975171089172,0.3347833454608917,0.932841956615448,0.28378498554229736
18,0.9625153541564941,0.3341151177883148,0.9352989196777344,0.2789965569972992
19,0.965587854385376,0.3253841996192932,0.9344799518585205,0.2718435227870941
20,0.9670217037200928,0.3328218162059784,0.9254709482192993,0.2804652750492096
21,0.9637443423271179,0.3312104046344757,0.9336609244346619,0.2628215253353119
22,0.9692748785018921,0.2936837375164032,0.939393937587738,0.25465506315231323
23,0.9692748785018921,0.29482680559158325,0.9377559423446655,0.26457396149635315
24,0.9748054146766663,0.2853234112262726,0.8910728693008423,0.39877480268478394
25,0.9705038666725159,0.29098039865493774,0.9238329529762268,0.3119199275970459
26,0.9731667637825012,0.25056591629981995,0.9369369149208069,0.2553545832633972
27,0.9758296012878418,0.23388224840164185,0.9410319328308105,0.22675538063049316
28,0.9766489267349243,0.22679340839385986,0.9402129650115967,0.23474468290805817
29,0.9791069030761719,0.21980713307857513,0.939393937587738,0.22268305718898773
30,0.9758296012878418,0.22113457322120667,0.9377559423446655,0.22887317836284637
31,0.9803359508514404,0.21186840534210205,0.9410319328308105,0.22511276602745056
32,0.9801310896873474,0.21028783917427063,0.939393937587738,0.23235096037387848
33,0.9784924387931824,0.20459458231925964,0.9385749101638794,0.22568601369857788
34,0.9805407524108887,0.19287434220314026,0.939393937587738,0.22028221189975739
35,0.9795165657997131,0.1928025484085083,0.939393937587738,0.22373142838478088
36,0.9795165657997131,0.1982201784849167,0.9377559423446655,0.22626829147338867
37,0.9793117642402649,0.19860652089118958,0.9402129650115967,0.23022779822349548
