epoch,accuracy,loss,val_accuracy,val_loss
0,0.6272019743919373,1.1835436820983887,0.2416052371263504,3.367190361022949
1,0.7630069851875305,0.7078759670257568,0.5667485594749451,1.544171929359436
2,0.8070462942123413,0.576059103012085,0.6625716686248779,1.2413424253463745
3,0.8301925659179688,0.5118473172187805,0.6773136854171753,1.1082727909088135
4,0.8547726273536682,0.451887845993042,0.7788698077201843,0.7899801731109619
5,0.8625563383102417,0.4155379831790924,0.7583947777748108,0.915960967540741
6,0.8775092363357544,0.3762389123439789,0.7272727489471436,1.3161815404891968
7,0.871364176273346,0.37655484676361084,0.7354627251625061,1.005008339881897
8,0.9238017201423645,0.2353566437959671,0.8812448978424072,0.4181647300720215
9,0.9446948170661926,0.16068197786808014,0.8910728693008423,0.38533228635787964
10,0.9537075161933899,0.1513538509607315,0.8918918967247009,0.3833235502243042
11,0.9549365043640137,0.13079339265823364,0.8902539014816284,0.43624916672706604
12,0.9520688056945801,0.13099059462547302,0.9000818729400635,0.3945796489715576
13,0.9586235284805298,0.11845795065164566,0.8968058824539185,0.41466861963272095
14,0.9713232517242432,0.09681343287229538,0.9115478992462158,0.36291933059692383
15,0.9713232517242432,0.07794959843158722,0.9090909361839294,0.36677831411361694
16,0.9764440655708313,0.0702611654996872,0.9123669266700745,0.36005496978759766
17,0.9774682521820068,0.07045947015285492,0.9049959182739258,0.3895209729671478
18,0.9780827760696411,0.06732051074504852,0.9148238897323608,0.381453275680542
19,0.9795165657997131,0.05602142959833145,0.9115478992462158,0.3800274133682251
20,0.9801310896873474,0.05450255796313286,0.9115478992462158,0.3748473823070526
21,0.9807456135749817,0.0573798231780529,0.9099099040031433,0.38638800382614136
22,0.9821794629096985,0.04878948628902435,0.9115478992462158,0.389000803232193
23,0.9844326376914978,0.046184342354536057,0.910728931427002,0.38546279072761536
24,0.981155276298523,0.0509982705116272,0.910728931427002,0.3848089277744293
25,0.9832035899162292,0.04988407343626022,0.9123669266700745,0.3812417685985565
26,0.984637439250946,0.04490569978952408,0.9123669266700745,0.3812576234340668
27,0.9817697405815125,0.04862348735332489,0.9115478992462158,0.3807942271232605
28,0.9834084510803223,0.04475877434015274,0.9090909361839294,0.3806036114692688
